appliance,vibration,temperature,current,needs_service
fan,36.110916562045624,32.778848309068344,1.5504540886847245,0
fan,34.354741143913856,33.950959467440455,1.2978749122455835,0
fan,38.12589596225201,36.42191993640698,1.2888526622972079,0
fan,43.07967803472132,36.18620251593677,1.138090712137202,0
fan,39.075489317785056,33.954553958961924,1.4098018451673777,0
fan,43.0300497567282,32.43914129500743,1.550958836396873,0
fan,39.51643444064804,33.9101618263821,1.2798272228704142,0
fan,40.751508807309385,34.27277557557229,1.1886108752557865,0
fan,43.71632047011357,35.34173087625588,1.1632033327294642,0
fan,36.108476372988434,35.39169051019536,1.0043254444769936,0
fan,42.362987412065216,35.512059468627754,1.3965381967891028,0
fan,33.60211516632149,33.750362844608645,1.2052182100421667,0
fan,36.22308533823339,33.776964394016105,0.9186677806303555,0
fan,45.2682089830392,33.10120222233611,1.7264764129674781,0
fan,43.501549397044954,33.84872434752445,1.2244019629290723,0
fan,36.48411787437056,34.93002301900608,1.554160127127102,0
fan,37.18766612052866,36.26481547811104,1.394510889925346,0
fan,38.762406822242475,34.851133141799906,1.3241344195101354,0
fan,43.05292872641912,36.11958089586208,1.4161561451109244,0
fan,31.69519533242004,35.85923643826517,1.241537537432622,0
fan,45.26576426666452,34.92088969228669,1.3363001394745249,0
fan,37.41977635891313,35.19224155388196,1.1075449422589914,0
fan,37.60625689168261,37.51151225114704,1.021078539556099,0
fan,40.98277388255787,37.06368907893727,0.9028879253926055,0
fan,45.32740187532676,33.96542309979925,1.481869488037116,0
fan,47.2669223855885,38.15914429146142,1.0954279945693464,0
fan,35.40674026757901,32.99171846649586,1.0464404869791744,0
fan,35.00822979630605,36.968644796953164,1.1572022311548982,0
fan,41.912048730920255,35.33290441642611,1.2984902528016298,0
fan,37.34501522499091,33.753718947150475,1.088904576167949,0
fan,37.146268531252616,33.33528885379154,1.2942831112772808,0
fan,32.42127942501384,38.09501040266012,1.5591755346191043,0
fan,41.67228394993513,36.31708854534566,1.60204090775327,0
fan,36.34534980029041,34.9337460542524,1.5589115727035576,0
fan,45.94196636724042,40.05386485174724,1.0938262454159358,0
fan,49.23353662868017,36.167856370651926,1.128141581842588,0
fan,42.53637015553649,37.133349379178306,1.4338591180891345,0
fan,40.733568432166614,37.41301793301671,1.0366128658025526,0
fan,46.39225931303649,35.382198136039804,1.2092873096312298,0
fan,50.8162736165273,34.384443530093996,1.2438300655327879,0
fan,41.3951076288517,36.21579301943308,1.2373218246312716,0
fan,34.867423502944696,35.26593934829375,1.0599758370121652,0
fan,41.8860593753226,38.13104805846868,1.1868499477854024,0
fan,29.00597021689959,35.880028900106666,1.0995891551294776,0
fan,37.17960684631636,32.439391202658214,1.374491465656029,0
fan,34.64957616836924,31.94894965815052,1.0616183860237511,0
fan,41.76027698257148,32.49692115161911,1.488752920814652,0
fan,42.28376609576892,36.139534560464405,1.289541712003463,0
fan,43.54501878794256,34.820528611425544,1.4880234430898946,0
fan,32.84612448940976,35.25620882982158,1.0637896685050239,0
fan,30.552296345272346,34.09538736150185,0.7152241346742085,0
fan,42.12728780892483,33.066047713741575,1.190457728771604,0
fan,44.386811452878355,34.55807165234067,1.205377167798906,0
fan,36.59007876001101,32.99675998021017,1.143779941422809,0
fan,42.86291390678079,37.798710873172006,1.3849267365825537,0
fan,41.96742692710875,36.790386440055464,1.3270343603363939,0
fan,40.987998023462,39.15052174525053,1.0621624363820863,0
fan,37.580570829728394,34.35930538361136,1.2848331892803833,0
fan,50.71135179305932,38.455086340201426,1.2872647339348064,0
fan,34.886037174007974,34.48524692515331,0.8662831852244821,0
fan,47.869933816450164,32.548468673995316,0.907125023958036,0
fan,37.7055786856553,37.15736166686259,1.1922983060998584,0
fan,32.11803921507875,37.95308069945179,1.4760182708294902,0
fan,41.303368829119535,33.89938969230916,1.0656753264123897,0
fan,38.14692833956947,36.54339742129669,0.6302914758739848,0
fan,34.40165052686928,32.410637048558186,1.4321653574757038,0
fan,42.385204136115604,35.15364378212051,0.9434015551622861,0
fan,37.85942419517044,38.001519581268624,1.3700443484226985,0
fan,50.383739917804206,35.763870904463104,1.2860083294382139,0
fan,39.01825075457511,34.856797481171874,1.1925555526980316,0
fan,39.596417099457085,35.157270380632184,0.8003598630935784,0
fan,25.518723109031555,39.17674940956145,1.1720820743689653,0
fan,34.732922184131716,33.75246207860839,1.5828062707733572,0
fan,42.47840943986302,35.300837810287156,1.272992200493245,0
fan,45.25327198003806,37.21105186591597,1.437406061112076,0
fan,34.26827303490656,35.60527093047806,1.0491448299961283,0
fan,42.109603771176424,38.227422538117295,1.290706860302796,0
fan,33.861960924315035,36.194800139699716,1.3402345484621796,0
fan,40.62788226735771,34.65385635143226,1.2031158095162935,0
fan,35.76519325840836,33.01721530108738,0.769321977279257,0
fan,45.04908544671317,33.62369930964455,1.6504871610688618,0
fan,51.45471286295371,32.22085506647281,0.8709202506086215,0
fan,42.8195456002618,36.18950868333057,1.3706831117560614,0
fan,39.68703436050239,33.49207082226665,1.143864984626645,0
fan,34.48205341392114,35.35978830230696,1.4784004572689198,0
fan,44.70385593994108,33.03502521292338,1.155073370000595,0
fan,33.32987252540898,33.79726471209757,1.2639563868285073,0
fan,42.76244977208574,35.44782826812932,1.4728280859947689,0
fan,42.716490145181936,35.09772014065141,1.2081183382407765,0
fan,48.7478837159347,32.51227352921743,1.0614189604408184,0
fan,46.23871036336867,33.65301875151226,1.2557988324447604,0
fan,41.54910355113514,36.2675537618642,1.2827598194902996,0
fan,39.264989991857554,36.92775823358982,1.6421046003182702,0
fan,52.898546688271594,33.39265086406054,1.5278233610888134,0
fan,48.14198311564269,34.24174451802502,1.1592839279795275,0
fan,33.880298666188715,35.06816693651845,1.0460053537882716,0
fan,44.16764480804462,31.01252871485709,1.2748113139695143,0
fan,42.095095046830224,33.589976288483186,1.1888461844684588,0
fan,35.39663203460317,35.33872164807216,0.9172571006190039,0
fan,46.18046587605219,37.18262024118854,1.3218276241814353,0
fan,40.70858456819953,39.63865907996339,1.2786635678788743,0
fan,39.23765081809728,36.41621735337718,1.3913404633589168,0
fan,42.53995663456272,32.79326678765225,0.7694218814095033,0
fan,44.19245387225821,35.16365871709513,1.1802220693617713,0
fan,41.60848903098007,33.6638190927139,1.3984084699073045,0
fan,35.50766009104481,35.05636231473826,1.1981762006711592,0
fan,44.08883149600143,37.780415098034624,1.3115620612703724,0
fan,38.473876478226664,33.78097559568143,1.1626057394029108,0
fan,42.43250821913101,35.12894882962024,0.8049066867292256,0
fan,42.999643649981024,38.0615016646874,1.4437523703394632,0
fan,38.31457014440981,33.77319467291812,1.1395060627023743,0
fan,40.01523010076707,35.873876339492696,1.4381292549572682,0
fan,44.67159955619637,32.26624260316916,1.1550469196214632,0
fan,43.79577580151324,33.84697919854656,0.681791541571018,0
fan,40.91679959889578,34.969380301654006,1.3158582999202175,0
fan,39.20735213486515,34.94539092098014,1.0133464081853607,0
fan,48.558542400711715,32.256197714137286,0.8772877204246516,0
fan,45.199523436980385,33.78876892052627,1.5652019427093873,0
fan,36.971425384983306,36.48419074401861,1.2598585160812983,0
fan,36.23291064826908,35.91994428587823,1.0644569260495786,0
fan,40.92340152932454,32.305747420940605,1.0056771922978696,0
fan,42.68326376263643,37.37140830932599,1.3437906621330133,0
fan,47.506668259777435,34.35464032231573,1.1498333967089904,0
fan,50.825011724505416,33.712963539239716,1.3855680256162475,0
fan,42.53917878144812,36.07659215809927,1.4145014674619605,0
fan,30.16821705311999,39.112414259880644,0.9793583268556634,0
fan,44.078686062696484,36.72094697671949,1.0833845122862122,0
fan,48.03672788009996,35.9819499032765,1.3469755572099635,0
fan,33.51584026022077,35.799375903505286,1.0697286212416341,0
fan,40.10635788368031,35.61766602519793,1.5404429889270475,0
fan,31.19618620422091,36.506683242209064,1.2762316769765556,0
fan,33.87850881855317,34.58195348542795,1.0298959091581399,0
fan,41.9733576491149,32.60823387592963,1.2889205336440281,0
fan,40.07344097364599,33.43020337383552,1.3296560867687717,0
fan,37.812708498382946,36.44476271565554,1.1254333695816465,0
fan,44.66295415936545,32.163268534133934,0.8478382376038447,0
fan,52.79099642834126,33.87150480268522,1.2369102606394073,0
fan,46.04183115296571,37.048125051622925,1.3185053898402366,0
fan,39.98312771294524,34.65963075495014,1.1093543901345448,0
fan,47.38765040527631,32.71662177173299,1.1612681081440563,0
fan,39.39126245808358,38.02689948648426,1.3261623369109554,0
fan,42.910488517343076,34.54703180230034,1.008112152655304,0
fan,47.71621764136094,34.02230115642745,0.9760765133421977,0
fan,39.261987068506656,34.067926996263516,0.8810593865466408,0
fan,25.63868893359175,34.944970189898726,1.5544503193339487,0
fan,42.34387128037512,33.00322912162342,1.260358379963893,0
fan,38.98163124911517,33.244034826486875,1.034623929192028,0
fan,35.984105246598276,37.985377137919045,1.1457752797914862,0
fan,44.42022698180525,36.47368779418487,1.1437344885763572,0
fan,37.35473661326853,36.58852935924365,0.9491421153661501,0
fan,39.82179258851258,31.76973636818898,1.4329478708914343,0
fan,45.743186747143575,32.96835636204321,1.2123359699695944,0
fan,38.16486080458339,33.34481955870256,1.2172287766092749,0
fan,44.519674205430974,30.274135128916324,0.9980538590580125,0
fan,36.35998529385433,34.63420711779032,1.4749752838296368,0
fan,35.23335695870644,35.24534063198959,1.524935691693912,0
fan,32.18404595651671,36.76621955429432,1.1844325605974395,0
fan,36.24104474952408,34.14728480758891,1.429689141839351,0
fan,36.65927957230503,38.74659555243509,1.4160096131429296,0
fan,44.263868375611096,35.96946563458895,1.0307286690018254,0
fan,37.981757683790015,33.08975484130129,1.284719813118692,0
fan,47.061102777077146,34.84071721750857,1.2904743592499468,0
fan,44.928649978399314,37.3747721031295,1.7179127284037228,0
fan,38.23416853594656,35.67696768692338,1.1409197179721942,0
fan,45.699392805645225,37.63423013467973,1.1763862946017842,0
fan,39.88565968850559,33.001395535410175,1.0990450157543565,0
fan,38.16587794092656,34.21648370191236,1.0155179631002995,0
fan,47.60658025961226,36.99662179629592,1.1136759374563903,0
fan,41.62179640860801,32.641920417680396,1.4375358776923126,0
fan,38.705475131479616,36.17338760295055,1.1050192686754952,0
fan,49.694644995291426,32.99933735078885,1.0644510058950296,0
fan,42.44593565073832,36.26944293712354,1.4219399683912446,0
fan,49.49940967447608,34.73473250723485,1.0050941390658716,0
fan,44.23710838575211,33.929343628092155,1.1818933435391679,0
fan,37.82256814715078,36.02621159635216,1.1480906644832165,0
fan,45.42991058087516,33.9280731097719,1.361611559656229,0
fan,38.25341601940901,34.96116078822453,1.139364043433145,0
fan,34.66098539210404,36.90061518394715,1.542122674516385,0
fan,45.80939151304095,33.14529373161885,1.247673796546957,0
fan,45.005230462835705,29.593535414001526,1.3355750639061814,0
fan,46.86829272581479,34.725102970744615,1.3905749094405877,0
fan,43.71063745535946,35.15086727780319,0.8796068376205662,0
fan,39.120570937838316,35.24640961356897,1.3102970752080934,0
fan,40.97303727618621,33.515058828603905,0.9359954977558588,0
fan,36.53789510063072,32.187365072656334,1.183378885474261,0
fan,32.712242502675345,34.38158184590027,1.0495687188818832,0
fan,40.575130395737084,34.67973440886672,1.334268015290093,0
fan,36.019870715982556,37.152014277197196,1.2042623297343884,0
fan,32.43142803693586,31.39372064748811,0.8831728113989019,0
fan,44.475191570380574,34.03387789663312,1.22935860239711,0
fan,35.544038872923565,30.69636919734139,1.0561693361515159,0
fan,40.38425941479384,34.55028803638384,1.069999483835308,0
fan,47.054661898731354,34.802823735431474,1.2037699245889695,0
fan,41.43562082600912,33.77512525071912,1.2723007050412203,0
fan,38.9594157136373,34.74292497712214,0.8236301909004722,0
fan,34.861624295370206,37.5314156817294,1.0267650303570997,0
fan,48.87655446304756,32.61272633648704,1.3838308347220003,0
fan,38.74976742700524,35.57738725855972,1.252064367754244,0
fan,31.257340133809095,37.6086804857563,0.867501602392865,0
fan,37.945928560227074,32.78859066302813,1.157015793942253,0
fan,46.97841905394978,33.875663946843396,1.1581556252510945,0
fan,48.07791411774116,32.53130225624015,1.0815071481694212,0
fan,42.12030522232045,34.052321305858165,1.1971095458243441,0
fan,39.451950980370846,34.82327408158933,1.1259977940235744,0
fan,38.5225984098542,36.39390880902147,1.133236102048798,0
fan,42.23858462905139,31.858247695863,0.9746465062180389,0
fan,51.15650073096316,36.27610220288152,1.3001688949888914,0
fan,36.89576200874442,34.663712362830424,1.1055818844605745,0
fan,41.196234320555746,39.14816533949995,1.0161230816827151,0
fan,49.79173727110297,32.54090081109516,1.2993398446473043,0
fan,32.48514835802423,35.50747932298915,1.2935386343530866,0
fan,38.041757162891045,35.53825388249022,1.1313615449005179,0
fan,39.85368593157511,37.252100501544334,1.1897212552823027,0
fan,36.731168306755904,33.80867741191302,1.4748876186341635,0
fan,41.116194570645796,34.89021199876743,1.2571108149715313,0
fan,40.44790340627625,34.60532315938535,1.1697453432692977,0
fan,25.298056826678597,36.311801553059524,1.238947238943755,0
fan,44.73763231061429,33.454244664352785,1.281410457424907,0
fan,44.311967361913794,36.906250090752174,1.3026170840194586,0
fan,42.159612723369705,36.600819050455364,1.3508582659627149,0
fan,45.350751191582134,34.94695748150188,1.0236250697544564,0
fan,39.27740664642241,33.41516015800008,1.138407694072192,0
fan,35.914556844659046,36.31849133686481,1.3875140275253117,0
fan,35.300484494455674,36.6589496838635,1.1612347722454393,0
fan,33.80370802573264,35.119865260532656,1.2554753875916382,0
fan,40.91924772376847,38.601022363021706,1.4477892705878874,0
fan,35.13226900147766,35.95271553871244,1.3010940318333253,0
fan,37.45518187146251,34.94885137561601,0.8461848190221763,0
fan,40.76177436016861,33.3551601352356,1.4242061334648943,0
fan,40.77595341929489,36.65019652933527,1.0265739568578198,0
fan,35.90371070139251,34.04755825291068,1.3748778361425456,0
fan,39.31314105800302,35.78092969985778,1.1793556494135007,0
fan,39.32860418906848,37.84549627219988,1.3852430804483185,0
fan,40.98657853702798,33.7646962091313,1.13678542879459,0
fan,37.74905367574294,35.001055917713195,1.320241349785823,0
fan,33.89643787042921,33.98371960470538,1.1704439362365056,0
fan,41.50237179805414,36.2444142880868,0.9722333764438461,0
fan,34.64071383479922,31.89248246796787,1.3635779316050056,0
fan,45.62717392207385,32.62117621426535,1.5285345906511927,0
fan,43.01593715541171,33.911771995771616,1.167441418785541,0
fan,37.43393216764208,34.54280016931996,1.0011301250782976,0
fan,43.92302143949012,34.96147924053121,1.1474218341583464,0
fan,45.57160847334436,36.43076263088249,1.343637145141587,0
fan,42.95907066870689,34.29191857811795,1.0852796454206197,0
fan,32.6623736712378,35.329521682473036,1.2101775403712036,0
fan,47.44931719301041,31.798192043046967,1.0343005950439508,0
fan,48.30735082864009,35.04177297659192,1.2461401811437367,0
fan,38.41142451621883,37.56328759000754,1.3115382121450248,0
fan,45.700745192606334,38.161081373136746,0.9969811616344262,0
fan,42.331791872231676,36.9746690331782,1.1848097952714953,0
fan,50.44769360847387,31.78467794576388,1.2369481157791449,0
fan,38.212772885947864,34.63921663647518,1.474569694935306,0
fan,38.666738353827924,34.141511159402675,1.3177106539541439,0
fan,33.18412997703595,35.37941233522079,1.067603564440678,0
fan,42.43936142435537,38.60869621957349,1.1618192416545403,0
fan,42.362031389401885,37.96823205707193,1.271122669757132,0
fan,43.022576631776836,36.764666124646816,1.1095819334333838,0
fan,39.66933692687089,39.19944357833303,1.1505948598508007,0
fan,39.09387913390948,33.70125392335715,1.4642608064546023,0
fan,45.03756844918461,33.63074034847999,1.3581251198325537,0
fan,43.653820595332625,35.02854613567287,1.009212116120671,0
fan,42.92206490236242,38.952881169030974,0.8871516776577897,0
fan,33.34843187130505,34.62175921844593,1.3843300223848918,0
fan,39.93955526076973,32.49521311117376,1.2727263765249934,0
fan,40.994740733982475,35.87347710346702,1.2808589509923394,0
fan,45.962537562389876,31.442824831986968,1.2639303651837954,0
fan,37.56385717943224,33.648583841676775,1.206830483497605,0
fan,34.25602982420672,36.33262500181842,1.2925182585707902,0
fan,35.09417234430159,34.07119147538123,1.2924121786503793,0
fan,47.11184930849254,38.47779932759516,1.395771610156359,0
fan,42.61257052632879,35.836796441777366,1.4803197185892858,0
fan,35.00969686342793,34.2320574560953,1.250040041250339,0
fan,39.08401690639806,36.0690112969611,1.377531085174767,0
fan,42.48871544545697,36.331848504108926,1.2843173221228912,0
fan,34.49922883514152,35.879002461240454,1.3557873007024228,0
fan,43.34370827796256,32.81659824772137,1.1225800595051196,0
fan,39.64200374070967,31.96425250663838,1.1285941598386782,0
fan,40.248868435904804,35.014126317256355,1.0679357721053107,0
fan,37.3698257866621,30.69331416025751,1.4194305423507392,0
fan,38.039936800404355,37.119872768093245,1.3234011899153395,0
fan,41.30625265616928,34.26144572150759,1.2286776934684502,0
fan,33.23664857078233,31.95528162756422,1.422537674997985,0
fan,31.463210212035264,32.76695112010268,1.4471623240013878,0
fan,42.50891368083772,37.23479763180492,1.4896998459785853,0
fan,41.30140253291443,33.072482147578775,1.0085698170209914,0
fan,36.207523326499654,34.539198571588464,1.0151533711463392,0
fan,35.35244569903795,32.006941489819845,1.0699952131186203,0
fan,34.98021313959251,35.41453465879789,1.21386886740725,0
fan,38.641724448369736,38.34690418059707,1.4680922103580696,0
fan,34.25868355623691,36.63755528750972,1.5075863836825105,0
fan,41.35747655412824,36.102952550479046,1.2681178432800992,0
fan,45.84794996213887,34.541218511863946,1.1913046100372275,0
fan,39.68904491500344,37.24870671974101,1.133184553804012,0
fan,39.12822871048582,35.45061584408188,1.1260946142333284,0
fan,31.967114496306603,38.49916780841084,1.4762908157380972,0
fan,41.3174360766553,35.588448258026986,1.1531184399367356,0
fan,35.84088895884778,34.86564341990129,1.0568480021778497,0
fan,41.19702250267689,35.99937022060587,1.2944004541838547,0
fan,33.81168788836351,36.738312128778546,1.3774581674533484,0
fan,38.95343090210319,37.14595609553202,1.6727744989238722,0
fan,43.60781252563072,34.53826725231046,1.4906521326642068,0
fan,48.59688953103648,38.98503070633624,1.0466686824433304,0
fan,39.77294391033881,35.05077684108482,0.8160653687604686,0
fan,47.21816001734407,32.48698621144149,1.3626410373495954,0
fan,41.70025647284445,36.14122599443906,1.3936369321065722,0
fan,35.87294735010522,40.89818885061745,1.4489359161473574,0
fan,42.736323986889836,36.09776767063473,1.1490088412892603,0
fan,28.903498136262325,34.54040073884961,1.0297187131479373,0
fan,38.432351569138014,36.843603003954506,1.2965375774418426,0
fan,34.34555782337042,35.94726415362291,1.0147237740036923,0
fan,38.52455042881047,36.95163343868942,1.3836908887884827,0
fan,33.70747544662333,34.56596589915126,1.138303442308836,0
fan,37.17612997914529,37.0427665908588,1.617688554573985,0
fan,41.94807088685452,33.26341453624727,1.306925817224487,0
fan,44.62135069768915,32.97220809541493,1.2171374322806718,0
fan,37.959495804198895,33.008369210419545,1.3302272483647313,0
fan,32.75704292683228,34.400646703986425,1.189959076591651,0
fan,44.98429386732904,35.56127280898027,1.5517240968390267,0
fan,46.117844412093135,37.192938467621765,1.0748645425007575,0
fan,39.68237712692322,37.47487626936828,1.108539668982642,0
fan,28.765553330076976,33.78659941046941,1.2422567384558945,0
fan,43.09855722983068,33.72927522234874,0.9620666681819277,0
fan,28.972169714504652,36.79413239377426,1.4549750082557444,0
fan,39.96739342385271,36.19758877912382,1.3336680977436162,0
fan,47.279111610733835,36.40901307964945,1.3578113374751037,0
fan,35.69456044913215,37.80673994025038,1.3395806545078055,0
fan,42.31592397633792,35.39458453126241,1.262261734688577,0
fan,44.70655290383742,32.93495219294492,1.2795854099893618,0
fan,36.7395555570347,32.820733925315224,1.0430476183744593,0
fan,44.51138586893324,33.18448763970616,1.5038567847283537,0
fan,44.27262613533308,32.81613219920938,1.3780495001673017,0
fan,35.524650788616974,36.19445643650677,1.0103303991551598,0
fan,33.83738342615746,36.10459987535905,1.3251261867292001,0
fan,37.30579071903631,32.98289063184758,0.8074748616654841,0
fan,38.68275891958876,36.35828555087639,1.139590900102027,0
fan,41.58077978591389,35.938535179617055,0.8928855753585787,0
fan,38.779597631628995,34.921385424744734,1.1731006431196533,0
fan,33.43890403284297,36.2441399806121,1.4657866639070818,0
fan,45.11854773053491,35.49861719128346,1.4090176948169506,0
fan,47.81706679416054,33.363142668116,1.5064735449356232,0
fan,29.49986746174188,36.25101603366207,1.377046296597798,0
fan,37.47126647869032,32.882184825886796,1.4963326804925197,0
fan,46.70737957765441,33.51503153492323,1.1029388329264262,0
fan,35.60092823248973,38.97412222339888,1.093805820437607,0
fan,44.26987988276112,35.82973100072382,1.2926577060236213,0
fan,38.51696270465101,35.48264386983356,0.9697971832760985,0
fan,47.865098626074285,34.06838886176367,1.169832457686661,0
fan,36.20858965556205,32.738769330124946,1.3245422447800537,0
fan,36.84211135417334,35.50633047607596,1.3640688025224912,0
fan,39.01766708285951,34.58828113823932,1.0506843306919522,0
fan,38.575622533151645,34.48764049500924,1.1517005108258442,0
fan,36.751173865758666,32.59359828922171,0.9915911175513794,0
fan,33.51941667875053,34.087758345051625,1.2362853240227942,0
fan,35.366508455763444,34.937121659250444,1.030314273161837,0
fan,41.50553669595871,35.36766903264501,1.7386067327960992,0
fan,31.11876833266774,34.83880050140648,1.0333887885998483,0
